molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5747515,active,7.954677021213342,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,494.57100000000037,3.5447200000000016,3.0,8.0
CHEMBL5774774,active,7.554395796726403,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cc(NCCO)nc(N2CCOC[C@H]2C)c1,508.59800000000035,3.933220000000002,3.0,8.0
CHEMBL5779797,active,8.221848749616356,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1,469.9480000000003,4.7939200000000035,1.0,6.0
CHEMBL5900765,active,8.4089353929735,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(F)c(N2CCOCC2)c1,453.4930000000003,4.279620000000003,1.0,6.0
CHEMBL6013302,active,8.795880017344075,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(N(C)C)c(N2CCOCC2)c1,478.57200000000034,4.206520000000003,1.0,7.0
CHEMBL6009361,active,8.47755576649368,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(OC(C)C)c(N2CCOCC2)c1,493.58300000000037,4.927720000000004,1.0,7.0
CHEMBL5887339,active,8.540607512240769,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(OC2CC3(COC3)C2)c(N2CCOCC2)c1,547.6310000000003,4.698320000000004,1.0,8.0
CHEMBL5741335,active,8.568636235841012,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,535.6200000000005,4.698320000000004,1.0,8.0
CHEMBL5824494,active,8.161150909262744,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(OCCO)c(N2CCOCC2)c1,495.5550000000004,3.5116200000000024,2.0,8.0
CHEMBL5882425,active,8.26680273489343,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cnc(OC[C@H](C)O)c(N2CCOCC2)c1,509.5820000000004,3.900120000000003,2.0,8.0
CHEMBL5880134,active,7.962573502059376,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cncc(N2CCOCC2)c1,435.50300000000027,4.140520000000003,1.0,6.0
CHEMBL6016954,active,8.221848749616356,Cc1ncc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cncc(N2CCOCC2)n1,436.49100000000027,3.5355200000000018,1.0,7.0
CHEMBL6001264,active,7.768275616671484,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)c(OC2CCOCC2)nn1,534.6170000000004,3.1161200000000013,2.0,10.0
CHEMBL6041422,active,7.0,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)c2nccn2c1,472.5490000000003,3.4160200000000023,2.0,7.0
CHEMBL6010085,active,8.1249387366083,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)c2nccn2n1,473.5370000000003,2.811020000000001,2.0,8.0
CHEMBL5790832,active,7.493494967595128,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,463.53800000000035,2.4670200000000007,2.0,7.0
CHEMBL6057280,active,7.604673606930649,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,473.5370000000003,2.811020000000001,2.0,8.0
CHEMBL5880863,active,7.235823867609669,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(O)C2)c1,504.5910000000004,2.34422,3.0,9.0
CHEMBL5978509,active,7.166215625343521,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,492.5800000000004,2.56752,4.0,9.0
CHEMBL5822068,active,8.0268721464003,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cc2[nH]cnc2c(N2CCOCC2)n1,473.5370000000003,3.039620000000001,3.0,8.0
CHEMBL5923689,active,7.7435227937583235,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cnc(OC(C)C)c(N2CCOCC2)c1,491.5920000000004,3.9505200000000027,2.0,8.0
CHEMBL5829925,active,7.860120913598763,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cnc(OC(F)F)c(N2CCOCC2)c1,499.5180000000003,3.7647200000000023,2.0,8.0
CHEMBL5886171,active,8.089909454405932,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cnc(OC2CC3(COC3)C2)c(N2CCOCC2)c1,545.6400000000003,3.7211200000000026,2.0,9.0
CHEMBL5831523,active,7.8195873671616765,Cc1ncc(NC(=O)c2ccnc(C(C)(C)O)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,533.6290000000005,3.7211200000000026,2.0,9.0
CHEMBL6027046,active,8.48412615628832,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(C2COCCO2)nc(N2CCOCC2)c1,525.5560000000005,4.135520000000003,1.0,8.0
CHEMBL5749068,active,7.915423722065669,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,469.49200000000036,3.351320000000002,1.0,6.0
CHEMBL5971203,active,8.193820026016112,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,470.48000000000036,2.7463200000000016,1.0,7.0
CHEMBL5976152,active,8.647817481888637,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(OC(C)C)nn1,498.5340000000004,4.229820000000004,1.0,8.0
CHEMBL5827970,active,8.744727494896694,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(OC2CCOCC2)nn1,540.5710000000004,4.000420000000003,1.0,9.0
CHEMBL5772478,active,8.954677021213342,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(OCC(F)F)nn1,520.4870000000003,4.086520000000003,1.0,8.0
CHEMBL5861330,active,8.053056729302174,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c(S(C)(=O)=O)nn1,518.5460000000004,2.8461200000000018,1.0,9.0
CHEMBL5807042,active,8.214670164989233,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c2nccn2c1,478.5030000000003,4.300320000000004,1.0,6.0
CHEMBL5772954,active,9.221848749616356,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)c2nccn2n1,479.4910000000003,3.6953200000000024,1.0,7.0
CHEMBL6044129,active,8.1249387366083,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,469.49200000000036,3.351320000000002,1.0,6.0
CHEMBL5969734,active,8.823908740944319,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,479.4910000000003,3.6953200000000024,1.0,7.0
CHEMBL5909294,active,8.250263684430939,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,524.5720000000005,3.6186200000000026,2.0,8.0
CHEMBL5824460,active,7.887730231582729,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(O)C2)c1,510.5450000000004,3.2285200000000023,2.0,8.0
CHEMBL5897442,active,7.302334837352325,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOC[C@@H]2C)n(C)c(=O)c1,483.51900000000035,3.7398200000000035,1.0,6.0
CHEMBL5997039,active,7.386158178123931,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCOC[C@H]2C)n(C)c(=O)c1,483.51900000000035,3.7398200000000035,1.0,6.0
CHEMBL5820780,active,7.118900781610983,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCO[C@@H](CO)C2)n(C)c(=O)c1,499.51800000000037,2.712220000000001,2.0,7.0
CHEMBL5747383,active,7.291154361951821,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2CCO[C@H](CO)C2)n(C)c(=O)c1,499.51800000000037,2.712220000000001,2.0,7.0
CHEMBL4590865,active,8.242603971206975,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,498.5340000000004,3.4518200000000023,3.0,8.0
CHEMBL5847558,active,7.849243560139691,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOC[C@H]2C)c1,512.5610000000004,3.840320000000002,3.0,8.0
CHEMBL6005215,inactive,4.888233566947438,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cccc(C2COC2)c1,409.4360000000002,4.929820000000005,1.0,4.0
CHEMBL3983865,active,8.388276691992658,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1ccnc(N2CCOCC2)c1,439.4660000000003,4.047620000000003,1.0,6.0
CHEMBL5982905,active,8.508638306165727,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cnc(C#N)c(N2CCOCC2)c1,464.47600000000034,3.9193000000000033,1.0,7.0
CHEMBL5822253,active,8.958607314841775,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cnc(N(C)C)c(N2CCOCC2)c1,482.53500000000037,4.113620000000004,1.0,7.0
CHEMBL5986889,active,8.703334809738468,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cnc(OC(C)C)c(N2CCOCC2)c1,497.5460000000004,4.834820000000004,1.0,7.0
CHEMBL5836232,active,8.701146923590294,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cnc(OC(F)F)c(N2CCOCC2)c1,505.4720000000003,4.649020000000003,1.0,7.0
CHEMBL5761691,active,8.627087997029893,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,539.5830000000004,4.605420000000004,1.0,8.0
CHEMBL5829910,active,8.356547323513812,Cc1ncc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cncc(N2CCOCC2)n1,440.4540000000003,3.4426200000000016,1.0,7.0
CHEMBL5883699,active,7.455311977697322,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,447.5390000000003,3.3630200000000023,1.0,6.0
CHEMBL5873778,active,8.09151498112135,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)c2nccn2c1,456.5500000000003,4.312020000000004,1.0,6.0
CHEMBL5936114,active,8.886056647693163,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)c2nccn2n1,457.5380000000003,3.7070200000000026,1.0,7.0
CHEMBL5911245,active,8.236572006437063,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,447.5390000000003,3.3630200000000023,1.0,6.0
CHEMBL6048562,active,8.191789027075778,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(O)C2)c1,488.5920000000004,3.2402200000000017,2.0,8.0
CHEMBL5767037,active,8.698970004336019,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)c1,502.6190000000005,3.895920000000003,1.0,8.0
CHEMBL6057019,active,8.769551078621726,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1ccc(C#N)c(N2CCOCC2)c1,441.5350000000003,4.536000000000004,1.0,6.0
CHEMBL5746027,active,8.298432014944073,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1ccnc(N2CCOCC2)c1,417.51300000000026,4.059320000000003,1.0,6.0
CHEMBL6025476,active,8.508638306165727,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cnc(C#N)c(N2CCOCC2)c1,442.5230000000003,3.9310000000000027,1.0,7.0
CHEMBL5932347,active,9.096910013008056,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cnc(N(C)C)c(N2CCOCC2)c1,460.58200000000033,4.125320000000004,1.0,7.0
CHEMBL5961759,active,8.154901959985743,Cc1ncc(NC(=O)c2ccnc(C(C)C)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,517.6300000000006,4.617120000000004,1.0,8.0
CHEMBL5904080,active,8.549750891680638,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(C2COCCO2)nc(N2CCOCC2)c1,529.5190000000003,4.042620000000003,1.0,8.0
CHEMBL4062317,active,8.267606240177031,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,473.4550000000003,3.258420000000002,1.0,6.0
CHEMBL6040379,active,8.111820506081676,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(S(C)(=O)=O)nn1,522.5090000000004,2.7532200000000007,1.0,9.0
CHEMBL5988150,active,8.2518119729938,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,473.4550000000003,3.258420000000002,1.0,6.0
CHEMBL5969161,active,8.958607314841775,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,483.4540000000003,3.602420000000002,1.0,7.0
CHEMBL5825903,active,8.11690664142431,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,528.5350000000003,3.5257200000000024,2.0,8.0
CHEMBL5937697,active,8.391473966422806,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(O)C2)c1,514.5080000000004,3.135620000000001,2.0,8.0
CHEMBL5898585,active,8.787812395596042,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)c1,528.5350000000004,3.7913200000000025,1.0,8.0
CHEMBL5918803,active,8.431798275933005,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(NC[C@@H](C)O)n1,517.5120000000003,3.142420000000001,3.0,9.0
CHEMBL6065141,active,8.361510743045363,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,502.49700000000036,3.358920000000002,3.0,8.0
CHEMBL5973301,active,7.87942606879415,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOC[C@H]2C)c1,516.5240000000003,3.7474200000000026,3.0,8.0
CHEMBL5926504,active,8.431798275933005,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(C(C)(C)C#N)c(N2CCOCC2)c1,510.5200000000004,4.755900000000004,1.0,7.0
CHEMBL5753365,active,8.4089353929735,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(CS(C)(=O)=O)c(N2CCOCC2)c1,535.5480000000003,3.4993200000000027,1.0,8.0
CHEMBL5839109,active,8.638272163982407,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1,477.87400000000025,4.608120000000003,1.0,6.0
CHEMBL5761341,active,8.730487055782083,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(OC(F)F)c(N2CCOCC2)c1,509.4350000000003,4.5561200000000035,1.0,7.0
CHEMBL5953894,active,8.075720713938118,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2C3CCC2COC3)c1,569.5840000000003,5.043520000000004,1.0,8.0
CHEMBL6032114,active,8.221848749616356,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,543.5460000000003,4.512520000000004,1.0,8.0
CHEMBL5832859,active,6.522878745280337,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cnc(OC2CNC2)c(N2CCOCC2)c1,514.5080000000004,3.305320000000002,2.0,8.0
CHEMBL5938073,active,8.443697499232712,Cc1ncc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cncc(N2CCOCC2)c1,443.42900000000026,3.9547200000000027,1.0,6.0
CHEMBL5746123,active,7.8195873671616765,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,455.4650000000004,3.177220000000002,1.0,6.0
CHEMBL5780110,active,7.8297382846050425,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,456.4530000000004,2.5722200000000015,1.0,7.0
CHEMBL6065103,active,8.665546248849068,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(OC(C)C)nn1,484.5070000000004,4.0557200000000035,1.0,8.0
CHEMBL6057863,active,8.10790539730952,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,455.4650000000004,3.177220000000002,1.0,6.0
CHEMBL5781199,active,8.721246399047171,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,465.46400000000034,3.5212200000000022,1.0,7.0
CHEMBL5831423,active,8.173925197299173,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,510.54500000000047,3.4445200000000025,2.0,8.0
CHEMBL5854902,active,8.480172006224281,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)c1,510.5450000000005,3.7101200000000034,1.0,8.0
CHEMBL5916174,active,8.297569463554474,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,484.5070000000004,3.277720000000002,3.0,8.0
CHEMBL6051524,active,7.79997073344623,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOC[C@H]2C)c1,498.5340000000004,3.6662200000000027,3.0,8.0
CHEMBL5789016,active,8.61261017366127,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cnc(OC(F)F)c(N2CCOCC2)c1,491.44500000000033,4.474920000000004,1.0,7.0
CHEMBL5790670,active,8.7281583934635,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cnc(OC2CC3(COC3)C2)c(N2CCOCC2)c1,537.5670000000005,4.431320000000004,1.0,8.0
CHEMBL5975896,active,7.339608901597533,Cc1ncc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cncc(N2CCOCC2)n1,426.4270000000003,3.2685200000000014,1.0,7.0
CHEMBL5831198,active,7.954677021213342,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,471.52100000000036,2.1898,1.0,8.0
CHEMBL5904688,active,8.508638306165727,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,480.5320000000003,3.1388000000000016,1.0,8.0
CHEMBL5941756,active,8.095825631715837,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,525.6130000000004,3.062100000000001,2.0,9.0
CHEMBL6007991,active,8.221848749616356,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1,474.95200000000034,4.144500000000003,1.0,7.0
CHEMBL6008048,active,8.721246399047171,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cnc(N(C)C)c(N2CCOCC2)c1,483.57600000000036,3.557100000000002,1.0,8.0
CHEMBL5948135,active,8.317854923626168,Cc1ncc(NC(=O)c2ccnc(C3(C#N)CC3)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,540.6240000000004,4.048900000000002,1.0,9.0
CHEMBL5863370,active,8.521433504406156,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cc(C2COCCO2)nc(N2CCOCC2)c1,501.58700000000044,3.901220000000003,1.0,8.0
CHEMBL5908148,active,8.161150909262744,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,446.5110000000003,2.5120200000000006,1.0,7.0
CHEMBL5834844,active,8.193820026016112,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,445.5230000000003,3.117020000000002,1.0,6.0
CHEMBL5755512,active,8.351639989019068,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,500.6030000000004,3.3843200000000024,2.0,8.0
CHEMBL6047549,active,8.385102783966865,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,474.56500000000034,3.217520000000002,3.0,8.0
CHEMBL5788617,active,8.869666231504993,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cnc(OC2CC3(COC3)C2)c(N2CCOCC2)c1,527.6250000000005,4.371120000000004,1.0,8.0
CHEMBL5890926,active,8.642065152999546,Cc1ncc(NC(=O)c2ccnc(C3CC3)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,515.6140000000005,4.371120000000004,1.0,8.0
CHEMBL5805784,active,8.1249387366083,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)c(OC2CCOCC2)nn1,554.6290000000002,2.2922200000000004,1.0,11.0
CHEMBL5865288,active,7.6777807052660805,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,483.55000000000035,1.6431199999999997,1.0,8.0
CHEMBL5916004,active,8.05551732784983,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,493.5490000000003,1.9871199999999996,1.0,9.0
CHEMBL5747983,active,7.292004253577071,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(O)C2)c1,524.6030000000004,1.5203199999999997,2.0,10.0
CHEMBL5902212,active,7.919012953089113,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)c1,538.6300000000005,2.1760199999999994,1.0,10.0
CHEMBL6033197,active,7.640164517660112,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,512.5920000000004,1.7436199999999995,3.0,10.0
CHEMBL5849250,active,8.42021640338319,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc2[nH]cnc2c(N2CCOCC2)n1,493.5490000000003,2.21572,2.0,9.0
CHEMBL3975841,active,7.552841968657781,Cc1ncc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1ccnc(N2CCOCC2)c1,453.5240000000003,2.3394200000000005,1.0,8.0
CHEMBL5988867,active,9.096910013008056,Cc1ncc(NC(=O)c2cncc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(OCC(F)F)nn1,524.4500000000003,3.9936200000000026,1.0,8.0
CHEMBL5960387,active,8.575118363368933,Cc1ncc(NC(=O)c2cncc(C(F)(F)F)c2)cc1-c1cnc(OC(C)C)c(N2CCOCC2)c1,501.50900000000036,4.741920000000004,1.0,7.0
CHEMBL6014188,active,8.6903698325741,Cc1ncc(NC(=O)c2cncc(C(F)(F)F)c2)cc1-c1cnc(OCC(F)F)c(N2CCOCC2)c1,523.4620000000003,4.598620000000004,1.0,7.0
CHEMBL3956712,active,7.853871964321762,Cc1ncc(NC(=O)c2cncc(N(C)C)c2)cc1-c1ccnc(N2CCOCC2)c1,418.50100000000026,3.001920000000002,1.0,7.0
CHEMBL5844070,active,7.723538195826756,Cc1ncc(NC(=O)c2cnnc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)c(OC2CCOCC2)nn1,544.6160000000003,3.084900000000002,1.0,11.0
CHEMBL5956754,active,7.492819022739759,Cc1ncc(NC(=O)c2cnnc(C(C)(C)C#N)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1,477.95600000000036,3.7855000000000025,1.0,8.0
CHEMBL5902807,active,7.818156412055227,Cc1ncc(NC(=O)c2cnnc(C(C)(C)C#N)c2)cc1-c1cnc(OCC(F)F)c(N2CCOCC2)c1,523.5440000000004,3.7760000000000034,1.0,9.0
CHEMBL5821479,active,7.604673606930649,Cc1ncc(NC(=O)c2cnnc(C(C)(C)C#N)c2)cc1-c1cncc(N2CCOCC2)c1,443.5110000000003,3.132100000000002,1.0,8.0
CHEMBL5752607,active,8.568636235841012,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(OC2CCOCC2)nn1,545.5220000000003,3.302520000000002,1.0,10.0
CHEMBL5876267,active,8.522878745280337,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n2nccc2n1,484.4420000000003,2.997420000000001,1.0,8.0
CHEMBL5892718,active,7.87942606879415,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CC(C)(O)C2)c1,529.5230000000004,2.920720000000001,2.0,9.0
CHEMBL5943868,active,8.086716098239581,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,503.48500000000035,2.753920000000001,3.0,9.0
CHEMBL5756687,active,7.076755981369724,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1F,521.4750000000004,2.893020000000001,3.0,9.0
CHEMBL5747350,active,8.42021640338319,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cnc(Cl)c(N2CCOCC2)c1,478.8620000000003,4.003120000000002,1.0,7.0
CHEMBL5924237,active,9.301029995663981,Cc1ncc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1cnc(N(C)C)c(N2CCOCC2)c1,487.48600000000033,3.415720000000002,1.0,8.0
